Date,Open,High,Low,Close,Adj Close,Volume
09/14/2009,69.110001,70.290001,69.040001,70,53.870655,17483100
09/15/2009,70.18,70.18,69.449997,69.489998,53.478165,19475900
09/16/2009,69.860001,70.379997,69.18,70.339996,54.132313,22150400
09/17/2009,69.949997,70.449997,69.800003,69.839996,53.747509,20986000
09/18/2009,70.269997,70.480003,69.68,69.989998,53.862968,43247900
09/21/2009,69.150002,69.68,69,69.57,53.539734,17984000
09/22/2009,70.029999,70.139999,69.699997,69.830002,53.73983,14561800
09/23/2009,69.870003,70.339996,68.849998,69,53.101074,20898600
09/24/2009,69,69.360001,68.349998,68.93,53.047222,21557000
09/25/2009,68.860001,69.540001,68.410004,68.699997,52.870209,16454900
09/28/2009,68.809998,69.849998,68.639999,69.589996,53.555122,13301600
09/29/2009,69.360001,69.709999,68.949997,69.07,53.154945,14695100
09/30/2009,68.980003,69.239998,68.040001,68.610001,52.800945,27117400
10/01/2009,68.389999,68.5,67.089996,67.269997,51.769711,24927000
10/02/2009,66.970001,67.139999,66.5,66.580002,51.238682,20478900
10/05/2009,66.790001,67.779999,66.110001,67.580002,52.008282,21853000
10/06/2009,68.010002,69.099998,67.779999,68.660004,52.839413,21167400
10/07/2009,68.480003,68.93,67.959999,68.669998,52.847111,15302500
10/08/2009,68.970001,69.300003,68.699997,69.050003,53.139557,19228800
10/09/2009,68.959999,69.269997,68.629997,69.269997,53.308868,13541900
10/12/2009,69.510002,70.5,69.440002,70.129997,53.970692,16233800
10/13/2009,70.25,70.389999,69.519997,70.260002,54.070759,19333400
10/14/2009,70.839996,71.879997,70.75,71.839996,55.286678,25285700
10/15/2009,71.510002,73,71.510002,72.940002,56.133232,24093600
10/16/2009,72.730003,73.349998,72.309998,73.120003,56.271767,23556600
10/19/2009,73.150002,73.970001,73,73.620003,56.656544,20404600
10/20/2009,73.379997,73.540001,72.360001,73.019997,56.194801,20049600
10/21/2009,72.650002,74.300003,72.510002,73.309998,56.417961,23099500
10/22/2009,73.019997,74.650002,73.010002,74.440002,57.287601,26014500
10/23/2009,74.330002,74.330002,72.970001,73.57,56.618061,20672100
10/26/2009,73.809998,74.919998,73.129997,73.230003,56.356411,27127700
10/27/2009,73.300003,75,73.300003,74.910004,57.649315,30342500
10/28/2009,74.519997,74.959999,73.839996,73.839996,56.825844,26345700
10/29/2009,72.57,74,72.099998,73.959999,56.91819,30048500
10/30/2009,73.370003,73.82,71.050003,71.669998,55.155861,32175900
11/02/2009,72.050003,72.849998,71.160004,72.150002,55.525253,20425900
11/03/2009,71.32,72.300003,71.160004,71.739998,55.209721,20550500
11/04/2009,72.07,72.529999,71.040001,71.300003,54.871117,22792700
11/05/2009,71.949997,72.75,71.580002,72.5,55.794621,16235600
11/06/2009,71.82,72.690002,71.5,72.580002,55.856182,18185000
11/09/2009,72.959999,73.169998,72.449997,72.849998,56.390278,16809400
11/10/2009,72.459999,73.230003,72.449997,72.610001,56.204514,15696600
11/11/2009,73.040001,73.43,72.529999,72.910004,56.436726,14397900
11/12/2009,72.68,73.050003,71.709999,71.900002,55.654903,16587600
11/13/2009,72.050003,73.160004,71.730003,72.470001,56.096138,14461600
11/16/2009,73.650002,74.669998,73.330002,74.43,57.6133,21326200
11/17/2009,74.730003,75.160004,74.489998,75.029999,58.077732,22920700
11/18/2009,75.25,75.400002,74.709999,75.269997,58.263504,16645700
11/19/2009,74.769997,74.900002,74.050003,74.650002,57.783577,17253900
11/20/2009,74.379997,74.809998,74.029999,74.379997,57.574589,19269900
11/23/2009,75.440002,75.959999,75.32,75.699997,58.596352,18947100
11/24/2009,75.699997,75.989998,74.800003,75.970001,58.805347,17120900
11/25/2009,76,76.540001,75.660004,76.470001,59.192379,13269200
11/27/2009,74.650002,75.379997,74.349998,74.870003,57.953876,12105300
11/30/2009,74.489998,75.349998,74.349998,75.07,58.108677,21436400
12/01/2009,76,76.239998,75.290001,76.040001,58.859531,17375700
12/02/2009,75.970001,76.300003,75.349998,75.790001,58.666023,14786900
12/03/2009,75.580002,75.760002,74.910004,74.989998,58.046761,17852600
12/04/2009,75.690002,75.970001,73.910004,74.25,57.473965,23700900
12/07/2009,73.949997,74.720001,73.589996,73.769997,57.102413,17835600
12/08/2009,73.470001,73.5,72.410004,72.949997,56.467682,18492900
12/09/2009,73,73.550003,72.099998,72.790001,56.343834,17228500
12/10/2009,73.32,73.559998,72.209999,72.400002,56.041958,23423700
12/11/2009,72.889999,73.150002,72.32,72.830002,56.374794,17128300
12/14/2009,70.800003,71.300003,69.279999,69.690002,53.944256,91458900
12/15/2009,69.970001,70.110001,68.82,69.169998,53.541748,54419600
12/16/2009,69.580002,69.599998,68.419998,68.43,52.968929,57711800
12/17/2009,68.360001,68.860001,68.129997,68.220001,52.806377,46627000
12/18/2009,68.559998,68.800003,67.639999,68.209999,52.798641,62989400
12/21/2009,68.470001,68.75,68.220001,68.510002,53.030865,34470100
12/22/2009,68.620003,69.209999,68.5,68.57,53.077293,27941800
12/23/2009,68.75,68.779999,68.199997,68.260002,52.837353,18958900
12/24/2009,68.349998,68.75,68.160004,68.660004,53.146957,8149200
12/28/2009,69.080002,69.120003,68.739998,69.080002,53.472084,19694600
12/29/2009,69.279999,69.400002,68.800003,68.839996,53.286301,19985700
12/30/2009,68.709999,68.959999,68.389999,68.769997,53.232105,19860600
12/31/2009,68.839996,68.860001,68.110001,68.190002,52.783165,18852300
01/04/2010,68.720001,69.260002,68.190002,69.150002,53.526253,27809100
01/05/2010,69.190002,69.449997,68.800003,69.419998,53.735252,30174700
01/06/2010,69.449997,70.599998,69.339996,70.019997,54.19968,35044700
01/07/2010,69.900002,70.059998,69.419998,69.800003,54.0294,27192100
01/08/2010,69.690002,69.75,69.220001,69.519997,53.812656,24891800
01/11/2010,69.940002,70.519997,69.650002,70.300003,54.416439,30685000
01/12/2010,69.720001,69.989998,69.519997,69.949997,54.145519,31496700
01/13/2010,69.959999,70.040001,69.260002,69.669998,53.928761,24884400
01/14/2010,69.540001,69.739998,69.349998,69.68,53.936512,18630800
01/15/2010,69.650002,69.690002,68.650002,69.110001,53.495296,29411900
01/19/2010,68.739998,69.349998,68.419998,69.269997,53.619144,26081900
01/20/2010,68.559998,68.660004,67.93,68.029999,52.659298,34629500
01/21/2010,68.120003,68.150002,66.5,66.699997,51.629791,39114000
01/22/2010,66.519997,67.139999,66,66.099998,51.165379,39085500
01/25/2010,66.550003,66.760002,65.690002,65.849998,50.971844,29305100
01/26/2010,65.639999,66.739998,65.5,65.919998,51.026043,34083300
01/27/2010,65.660004,66.059998,65,65.540001,50.731903,35723500
01/28/2010,65.849998,65.849998,64.57,64.959999,50.282951,37349800
01/29/2010,65.150002,65.82,64.019997,64.43,49.872692,40880500
02/01/2010,65.769997,66.410004,65.349998,66.18,51.227287,37703000
02/02/2010,66.730003,67.120003,66.470001,66.959999,51.831059,34057900
02/03/2010,66.879997,67.230003,66.559998,66.599998,51.552402,24024700
02/04/2010,66.269997,66.349998,64.68,64.720001,50.097183,33858200
02/05/2010,64.699997,64.900002,63.560001,64.800003,50.159103,42297500
02/08/2010,64.910004,65.489998,64.339996,64.349998,50.135719,30519400
02/09/2010,65.110001,65.709999,64.559998,65.199997,50.797955,36243300
02/10/2010,65.080002,65.220001,64.160004,64.849998,50.525272,21699100
02/11/2010,64.690002,65.480003,64.410004,65.239998,50.829136,23555200
02/12/2010,64.620003,65.139999,64.279999,64.800003,50.48632,30636200
02/16/2010,65.440002,66.379997,65.080002,66.279999,51.639404,30514900
02/17/2010,66.339996,66.449997,65.57,65.760002,51.234264,21821800
02/18/2010,65.800003,66.089996,65.349998,65.959999,51.390095,22536700
02/19/2010,65.589996,66.239998,65.43,65.870003,51.319965,24264600
02/22/2010,66.099998,66.120003,65.25,65.400002,50.953789,20469700
02/23/2010,65.260002,65.559998,64.150002,64.940002,50.595398,33372900
02/24/2010,65.010002,65.870003,64.769997,65.550003,51.07066,21469600
02/25/2010,64.610001,65.169998,64.370003,65.139999,50.751209,25668800
02/26/2010,65.260002,65.400002,64.919998,65,50.642147,20129700
03/01/2010,65.360001,65.540001,65.089996,65.400002,50.953789,18798600
03/02/2010,65.660004,65.790001,65.150002,65.489998,51.023914,24823900
03/03/2010,65.769997,65.970001,65.379997,65.43,50.977161,22279800
03/04/2010,65.349998,65.629997,65.080002,65.400002,50.953789,21961100
03/05/2010,65.959999,66.519997,65.779999,66.470001,51.787426,26837900
03/08/2010,66.769997,66.790001,66.230003,66.480003,51.795223,20297200
03/09/2010,66.32,67.190002,66.220001,66.779999,52.028965,29003100
03/10/2010,67.160004,67.419998,66.779999,67.220001,52.371761,24810300
03/11/2010,67.389999,67.559998,66.980003,67.220001,52.371761,19357400
03/12/2010,67.580002,67.580002,66.5,66.800003,52.044548,23361800
03/15/2010,66.669998,66.690002,65.900002,66.300003,51.654987,22070000
03/16/2010,66.550003,66.68,66,66.57,51.865349,35103700
03/17/2010,66.910004,67.790001,66.800003,67.360001,52.48085,38770000
03/18/2010,67.5,67.739998,67.010002,67.389999,52.504223,25925500
03/19/2010,67.040001,67.889999,66.43,67.040001,52.231525,45564200
03/22/2010,66.489998,67.199997,66.32,66.970001,52.176991,21390600
03/23/2010,66.940002,66.980003,66.449997,66.949997,52.1614,24754700
03/24/2010,66.57,66.860001,66.230003,66.5,51.810802,19748800
03/25/2010,66.809998,66.919998,66.239998,66.300003,51.654987,21095600
03/26/2010,66.440002,66.879997,66.169998,66.540001,51.84198,30553400
03/29/2010,66.660004,67.480003,66.589996,67.300003,52.434101,26122200
03/30/2010,67.190002,67.300003,66.790001,67.050003,52.239311,17745900
03/31/2010,66.940002,67.190002,66.599998,66.980003,52.184776,22352500
04/01/2010,67.269997,67.800003,67.190002,67.610001,52.675629,19614700
04/05/2010,67.839996,68.360001,67.720001,68.190002,53.127495,20901100
04/06/2010,67.989998,68.349998,67.800003,67.900002,52.901562,19776800
04/07/2010,67.830002,67.849998,66.970001,67.339996,52.465252,24531500
04/08/2010,67.010002,68.220001,66.849998,67.860001,52.870388,24060800
04/09/2010,68.110001,68.980003,68.07,68.760002,53.571598,21099600
04/12/2010,68.800003,69.050003,68.580002,68.709999,53.532646,18170300
04/13/2010,68.470001,68.760002,68.07,68.660004,53.49369,19177100
04/14/2010,68.720001,68.82,68.360001,68.610001,53.454746,18777800
04/15/2010,68.5,68.720001,68.150002,68.260002,53.182041,16712900
04/16/2010,68.120003,68.699997,67.709999,67.93,52.924938,33855100
04/19/2010,67.75,68.440002,67.57,68.230003,53.158665,25686000
04/20/2010,68.620003,69.220001,68.5,68.970001,53.735218,22989500
04/21/2010,69,69.43,68.57,68.919998,53.696266,21119200
04/22/2010,68.519997,68.730003,68.220001,68.559998,53.415768,21654700
04/23/2010,68.5,69.269997,68.18,69.239998,53.945564,24340000
04/26/2010,69.029999,69.529999,68.93,69.290001,53.984528,18237100
04/27/2010,69.010002,70,68.199997,68.269997,53.189827,36374700
04/28/2010,68.870003,69.540001,68.610001,69.190002,53.906624,33243500
04/29/2010,68.449997,69.660004,68.239998,68.660004,53.49369,47200900
04/30/2010,68.900002,69.309998,67.730003,67.769997,52.800274,43762100
05/03/2010,68.110001,68.220001,67.18,67.839996,52.854805,30734900
05/04/2010,67.150002,67.260002,66,66.470001,51.787426,31646100
05/05/2010,65.940002,66.940002,65.830002,66.169998,51.553707,30260300
05/06/2010,65.790001,66.230003,58.459999,63.889999,49.777328,58336300
05/07/2010,64.5,64.919998,63.23,63.700001,49.629307,69004800
05/10/2010,65.419998,65.75,64.519997,65.230003,50.821331,38337600
05/11/2010,64.620003,65,64.230003,64.459999,50.562481,29790600
05/12/2010,64.639999,65.339996,64.5,64.910004,50.91547,25390700
05/13/2010,64.870003,65.269997,64.32,64.739998,50.782116,26791600
05/14/2010,64.5,64.730003,62.91,63.599998,49.887905,38815400
05/17/2010,63.740002,63.880001,62.259998,63.27,49.62904,31923700
05/18/2010,64.050003,64.269997,62.419998,62.790001,49.252522,34457000
05/19/2010,62.459999,62.939999,62,62.450001,48.985844,36722500
05/20/2010,61.470001,61.68,60.209999,60.330002,47.32291,57194500
05/21/2010,59.16,60.950001,59.16,60.880001,47.754333,52802900
05/24/2010,60.740002,61,60.130001,60.189999,47.213097,27847800
05/25/2010,58.990002,59.779999,58.459999,59.709999,46.836582,50533800
05/26/2010,60.080002,60.459999,59.119999,59.310001,46.522812,34028900
05/27/2010,60.5,61.549999,60.099998,61.459999,48.209286,31911500
05/28/2010,61.209999,61.669998,60.279999,60.459999,47.424881,32078700
06/01/2010,60.380001,60.860001,59.139999,59.25,46.475754,32972000
06/02/2010,59.509998,60.799999,59.23,60.77,47.668041,28668400
06/03/2010,61.23,62.009998,60.599998,61.560001,48.287727,32383700
06/04/2010,60.740002,61.049999,59.290001,59.529999,46.695381,45019200
06/07/2010,59.98,60.41,59.200001,59.299999,46.514965,28389500
06/08/2010,59.619999,61.439999,59.380001,61.240002,48.036724,48460700
06/09/2010,61.580002,61.599998,59.82,60.029999,47.087582,31693200
06/10/2010,61.5,62,61.16,61.889999,48.546574,33020100
06/11/2010,61.68,61.919998,61.18,61.860001,48.523048,21227100
06/14/2010,62.060001,62.459999,61.32,61.369999,48.138683,24667800
06/15/2010,61.889999,62.57,61.490002,62.509998,49.03289,24532600
06/16/2010,61.970001,62.619999,61.900002,62.509998,49.03289,20652700
06/17/2010,62.419998,62.700001,61.950001,62.599998,49.103493,23310200
06/18/2010,62.779999,63.369999,62.400002,63.099998,49.495701,32747000
06/21/2010,64.099998,64.5,62.849998,63.130001,49.519238,24877600
06/22/2010,63.130001,63.200001,61.790001,61.939999,48.585793,26147000
06/23/2010,61.709999,62.259998,60.900002,61.099998,47.926895,38058900
06/24/2010,60.82,61.200001,59.869999,60.07,47.118961,34188500
06/25/2010,60.150002,60.240002,59.099998,59.099998,46.358101,118023500
06/28/2010,59.310001,59.389999,58.470001,58.470001,45.863926,43013000
06/29/2010,58,58.09,57,57.290001,44.938335,52525000
06/30/2010,57.330002,57.73,56.919998,57.07,44.76577,43944900
07/01/2010,56.98,57.27,56.169998,56.610001,44.404945,47746400
07/02/2010,56.849998,56.990002,55.939999,56.57,44.373554,32767900
07/06/2010,57.169998,57.59,56.77,57.459999,45.071674,36912100
07/07/2010,57.369999,58.450001,57.259998,58.43,45.832542,41797200
07/08/2010,59.130001,59.200001,58.130001,58.810001,46.130611,40430300
07/09/2010,58.759998,59.009998,58.299999,58.779999,46.107086,25976500
07/12/2010,58.290001,58.939999,58.200001,58.939999,46.23259,23515000
07/13/2010,59.599998,59.720001,59.040001,59.419998,46.609097,30514200
07/14/2010,59.220001,59.34,58.619999,59.259998,46.483601,26061100
07/15/2010,59.360001,59.490002,58.59,59.27,46.491447,24737300
07/16/2010,58.84,59.110001,57.810001,57.959999,45.463875,35805700
07/19/2010,58.330002,58.740002,58.099998,58.43,45.832542,20960000
07/20/2010,57.68,58.990002,57.669998,58.950001,46.24044,23807300
07/21/2010,59.130001,59.130001,57.599998,58.169998,45.628601,26859700
07/22/2010,58.709999,59.790001,58.66,59.380001,46.577728,27051400
07/23/2010,59.259998,59.810001,58.799999,59.720001,46.844421,19281400
07/26/2010,59.700001,60.439999,59.630001,60.389999,47.369976,20236500
07/27/2010,60.619999,60.900002,60.389999,60.810001,47.699421,22400800
07/28/2010,60.73,61.27,60.73,60.91,47.777859,23511100
07/29/2010,61.419998,61.880001,60.290001,60.34,47.330753,33763000
07/30/2010,60.150002,60.509998,59.599998,59.68,46.813049,29354600
08/02/2010,60.639999,62.040001,60.610001,61.939999,48.585793,28144000
08/03/2010,61.98,62.990002,61.880001,62.720001,49.197639,31075800
08/04/2010,62.860001,62.889999,62.27,62.720001,49.197639,21033800
08/05/2010,62.279999,62.709999,61.849998,62.709999,49.189785,19985300
08/06/2010,61.919998,62.5,61.25,61.970001,48.609329,23097300
08/09/2010,62.560001,62.669998,62.18,62.450001,48.985844,14731300
08/10/2010,61.849998,62.169998,61.450001,61.93,48.577953,23188500
08/11/2010,60.549999,60.66,60.200001,60.389999,47.708935,24281300
08/12/2010,59.700001,60.560001,59.560001,60.23,47.582542,16951300
08/13/2010,59.959999,60.450001,59.799999,59.91,47.329727,14651300
08/16/2010,59.599998,60.25,59.25,59.880001,47.306026,14301100
08/17/2010,60.490002,61.16,60.139999,60.82,48.048637,20122200
08/18/2010,60.669998,60.720001,59.630001,60.150002,47.519333,20071500
08/19/2010,59.93,60.060001,58.900002,59.290001,46.839924,21174500
08/20/2010,59.02,59.07,58.549999,58.889999,46.523903,21008800
08/23/2010,58.970001,60.049999,58.900002,59.5,47.005825,21337700
08/24/2010,58.959999,59.450001,58.790001,58.939999,46.563423,25679100
08/25/2010,58.689999,59.400002,58.419998,58.91,46.539711,20944000
08/26/2010,59.360001,59.5,58.330002,58.48,46.200005,22320900
08/27/2010,58.720001,59.959999,58.049999,59.799999,47.242828,28279500
08/30/2010,59.560001,59.900002,58.959999,59,46.610813,16265100
08/31/2010,58.75,59.540001,58.5,59.110001,46.697716,26985400
09/01/2010,60.040001,60.959999,59.720001,60.91,48.11974,26286200
09/02/2010,60.490002,61.060001,60.369999,61.060001,48.238247,18662600
09/03/2010,61.200001,61.599998,60.75,61.32,48.443649,21982900
09/07/2010,60.889999,61.07,60.450001,60.549999,47.835339,19435700
09/08/2010,60.66,61.259998,60.630001,60.75,47.993343,17380600
09/09/2010,61.5,61.59,60.91,61.049999,48.23035,16525200
09/10/2010,61.380001,61.48,60.950001,61.200001,48.348854,14488400
09/13/2010,61.389999,61.52,60.540001,61,48.190849,23141800
09/14/2010,60.84,61.34,60.75,61.009998,48.198761,17977500
09/15/2010,60.759998,61.029999,60.360001,61,48.190849,18769900
09/16/2010,60.849998,60.990002,60.450001,60.970001,48.167145,16432500
09/17/2010,61.189999,61.299999,60.630001,60.779999,48.017033,26447200
09/20/2010,61.040001,61.82,60.950001,61.549999,48.625359,21788100
09/21/2010,61.650002,61.900002,61.25,61.540001,48.617455,20525200
09/22/2010,61.560001,62,61.41,61.450001,48.546356,18207700
09/23/2010,60.990002,61.57,60.900002,61.150002,48.309338,18097800
09/24/2010,61.509998,62.130001,61.360001,61.75,48.783344,25145300
09/27/2010,61.990002,62.080002,61.68,61.709999,48.751755,16642800
09/28/2010,61.630001,62.259998,61.27,62.060001,49.028255,18806700
09/29/2010,61.77,62.02,61.27,61.59,48.656956,21158000
09/30/2010,61.950001,62.439999,61.470001,61.790001,48.81496,25460200
10/01/2010,62.32,62.580002,61.799999,62.540001,49.407475,24160200
10/04/2010,62.52,62.73,61.84,62.189999,49.130955,16902500
10/05/2010,62.59,63.400002,62.43,63.259998,49.976269,25185400
10/06/2010,63.18,63.939999,63.18,63.939999,50.513489,21645200
10/07/2010,63.959999,64,63.369999,63.849998,50.442387,19468400
10/08/2010,63.810001,64.529999,63.630001,64.379997,50.861084,22370500
10/11/2010,64.360001,64.809998,64.309998,64.550003,50.995396,13848900
10/12/2010,64.309998,64.889999,63.93,64.699997,51.113895,20732000
10/13/2010,64.839996,65.290001,64.57,65.040001,51.382504,22560500
10/14/2010,65.050003,65.449997,64.870003,65.300003,51.587914,17778100
10/15/2010,65.639999,65.650002,64.82,65.190002,51.500999,25500700
10/18/2010,65.190002,66.540001,65.029999,66.279999,52.362118,22481700
10/19/2010,65.589996,66.040001,64.589996,65.120003,51.445709,25367400
10/20/2010,65.470001,66.389999,65.349998,66.010002,52.148819,20543900
10/21/2010,66.290001,66.800003,65.650002,66.32,52.393723,21291200
10/22/2010,66.510002,66.550003,66.129997,66.339996,52.409512,13332800
10/25/2010,66.68,66.809998,66.160004,66.199997,52.298904,16516600
10/26/2010,65.959999,66.57,65.809998,66.529999,52.559628,17652900
10/27/2010,65.949997,65.989998,65.089996,65.669998,51.880211,23358900
10/28/2010,66.43,66.699997,66.050003,66.220001,52.314713,20464200
10/29/2010,66.099998,66.559998,65.989998,66.489998,52.528034,19265600
11/01/2010,66.720001,67.209999,66.629997,66.949997,52.891418,22372700
11/02/2010,67.32,68.25,67.209999,67.839996,53.594528,26192200
11/03/2010,68.230003,68.269997,67.32,67.970001,53.697243,26545300
11/04/2010,68.400002,69.599998,68.290001,69.379997,54.811172,31221400
11/05/2010,69.440002,70,69.400002,70,55.300968,26531700
11/08/2010,69.489998,70.419998,69.459999,70.32,55.553768,23628000
11/09/2010,70.290001,71.110001,70.099998,70.629997,56.150009,33938100
11/10/2010,70.959999,71.160004,70.150002,71.129997,56.547504,25482400
11/11/2010,71,71.900002,70.730003,71.830002,57.104012,23788900
11/12/2010,71.379997,71.400002,70.43,70.989998,56.436207,24598100
11/15/2010,71.010002,71.220001,70.440002,70.480003,56.030766,18779600
11/16/2010,69.620003,69.82,68.559998,68.940002,54.80648,27543400
11/17/2010,68.839996,69.379997,68.559998,69.010002,54.862137,17471800
11/18/2010,69.650002,70.389999,69.639999,70.309998,55.895618,18322900
11/19/2010,70.199997,70.589996,69.360001,70.540001,56.078457,24116400
11/22/2010,70.099998,70.300003,68.790001,70.190002,55.800236,18907900
11/23/2010,68.800003,69.150002,68.32,68.980003,54.838291,22672000
11/24/2010,69.25,70,69.190002,69.879997,55.553761,19335600
11/26/2010,69.300003,69.43,68.900002,69.230003,55.037033,7324600
11/29/2010,68.860001,69.639999,68.300003,69.449997,55.211926,20021200
11/30/2010,68.550003,69.75,68.32,69.559998,55.299381,27524300
12/01/2010,70.379997,71.550003,70.379997,71.330002,56.706509,26590200
12/02/2010,71.190002,71.660004,70.949997,71.480003,56.82576,21274800
12/03/2010,71.010002,71.300003,70.889999,71.190002,56.595211,19457100
12/06/2010,71.199997,71.599998,71.059998,71.309998,56.690605,15985400
12/07/2010,71.910004,72.18,71.419998,71.459999,56.80986,23694600
12/08/2010,71.870003,72.220001,71.480003,71.849998,57.119907,22654900
12/09/2010,72.050003,72.139999,71.330002,72,57.239147,17971600
12/10/2010,72.18,72.18,71.620003,72.18,57.38224,17699500
12/13/2010,72.410004,72.75,72.07,72.360001,57.525333,21170500
12/14/2010,72.230003,72.5,71.93,72.18,57.38224,20625900
12/15/2010,71.870003,72.309998,71.790001,71.849998,57.119907,20979000
12/16/2010,71.919998,72.330002,71.57,72.220001,57.41404,18513900
12/17/2010,72.110001,72.389999,71.779999,72.169998,57.374298,36761300
12/20/2010,72.239998,72.5,71.879997,72.220001,57.41404,16045800
12/21/2010,72.43,72.970001,72.230003,72.720001,57.811543,21772800
12/22/2010,72.940002,73,72.650002,72.800003,57.87513,14606600
12/23/2010,72.940002,73.199997,72.830002,73.199997,58.193123,11390900
12/27/2010,72.809998,73.300003,72.809998,73.010002,58.042072,9757200
12/28/2010,73.199997,73.559998,72.959999,73.419998,58.368027,14423400
12/29/2010,73.410004,73.690002,73.339996,73.370003,58.328293,11797700
12/30/2010,73.290001,73.510002,73.050003,73.360001,58.320328,10790400
12/31/2010,73.160004,73.510002,73.019997,73.120003,58.129532,15273700
01/03/2011,73.720001,74.790001,73.639999,74.550003,59.266361,23320700
01/04/2011,74.709999,74.949997,74.419998,74.900002,59.544624,20028500
01/05/2011,74.669998,74.870003,74.139999,74.699997,59.385616,16550800
01/06/2011,74.900002,75.43,74.669998,75.18,59.767212,22525300
01/07/2011,75.209999,75.900002,75.089996,75.589996,60.093147,19297700
01/10/2011,75.129997,75.269997,74.580002,75.129997,59.727451,20766400
01/11/2011,75.019997,75.860001,75.019997,75.690002,60.172661,15805400
01/12/2011,75.940002,76.620003,75.669998,76.580002,60.880211,17363000
01/13/2011,76.650002,76.82,75.980003,76.709999,60.983536,20438100
01/14/2011,76.669998,78,76.5,77.839996,61.881886,23478700
01/18/2011,77.790001,78.849998,77.720001,78.709999,62.573517,23883600
01/19/2011,78.629997,78.93,78.129997,78.239998,62.199871,21844100
01/20/2011,77.980003,78.160004,76.769997,77.75,61.810326,29121600
01/21/2011,78.209999,79.099998,78.059998,78.980003,62.788185,25084400
01/24/2011,78.849998,79.18,78.089996,78.589996,62.4781,24871600
01/25/2011,78.220001,78.989998,77.93,78.68,62.549671,21626300
01/26/2011,78.709999,79.860001,78.489998,79.660004,63.328758,25555400
01/27/2011,79.839996,79.980003,79.339996,79.879997,63.503647,17003500
01/28/2011,79.779999,79.889999,78.870003,78.989998,62.796104,26300600
01/31/2011,79.919998,80.82,79.010002,80.68,64.139641,34514400
02/01/2011,81.139999,83.959999,81.040001,83.910004,66.707474,40829600
02/02/2011,83.589996,83.980003,83.260002,83.410004,66.309975,18176900
02/03/2011,83.059998,83.550003,82.459999,83.440002,66.333817,19647700
02/04/2011,83.25,83.519997,82.849998,83.279999,66.206627,16558300
02/07/2011,83.449997,84,83.360001,83.93,66.723358,15304300
02/08/2011,83.5,83.650002,82.639999,82.980003,66.315804,17463500
02/09/2011,82.440002,82.779999,81.769997,82.550003,65.97213,15890900
02/10/2011,81.68,83.309998,81.610001,83.199997,66.491592,21050500
02/11/2011,82.230003,83.410004,82.230003,82.82,66.18792,15993500
02/14/2011,82.07,85.110001,81.889999,84.910004,67.858192,33108300
02/15/2011,84.790001,84.889999,82.669998,82.970001,66.3078,25684600
02/16/2011,83.059998,83.860001,82.860001,83.690002,66.883209,16673500
02/17/2011,83.970001,83.970001,83.050003,83.879997,67.035042,17853500
02/18/2011,83.910004,84.5,83.5,84.5,67.530533,22839500
02/22/2011,84.970001,86.699997,84.730003,85.440002,68.281754,32580400
02/23/2011,86,88.230003,85.470001,87.07,69.584419,38624600
02/24/2011,87.199997,87.529999,85.459999,85.970001,68.70533,28577100
02/25/2011,85.790001,86.239998,85.290001,85.339996,68.201813,22230300
02/28/2011,85.870003,86.559998,85.489998,85.529999,68.353683,24507000
03/01/2011,86.410004,86.5,84.699997,84.800003,67.770294,23001800
03/02/2011,84.589996,85.32,83.550003,85.080002,67.994041,17423600
03/03/2011,85.459999,85.949997,85.050003,85.82,68.585419,17153500
03/04/2011,85.919998,86,84.699997,85.080002,67.994041,20028600
03/07/2011,85.839996,86.080002,84.690002,84.720001,67.706345,18062700
03/08/2011,84.599998,85.110001,83.75,84.599998,67.610481,17658200
03/09/2011,84.120003,84.550003,83.559998,84.379997,67.434631,13306600
03/10/2011,83.800003,83.800003,81.199997,81.379997,65.037079,25996300
03/11/2011,81.019997,82.910004,80.099998,82.120003,65.628479,17607100
03/14/2011,81.669998,82.639999,81.459999,82.379997,65.836273,16383200
03/15/2011,80.169998,82.089996,79.75,81.389999,65.045082,23191300
03/16/2011,81.230003,81.809998,78.800003,79.309998,63.382786,33396500
03/17/2011,80.379997,81.5,80.230003,81.160004,64.861267,21941300
03/18/2011,81.769997,82.330002,80.849998,80.849998,64.613541,28895900
03/21/2011,81.870003,83.330002,81.860001,82.839996,66.203888,18207000
03/22/2011,83.099998,83.230003,82.330002,82.559998,65.980125,16209700
03/23/2011,82.650002,83,82,82.599998,66.012093,15390600
03/24/2011,82.779999,83.470001,82.550003,82.730003,66.11599,17009000
03/25/2011,82.989998,83.93,82.82,83.620003,66.82724,16497300
03/28/2011,83.860001,84.010002,83.449997,83.470001,66.707359,14608200
03/29/2011,83.160004,83.889999,82.610001,83.25,66.531555,16277400
03/30/2011,83.800003,84.860001,83.510002,84.489998,67.522522,15770400
03/31/2011,84.82,84.940002,84.110001,84.129997,67.234825,15317800
04/01/2011,84.720001,84.839996,84.169998,84.68,67.674385,15531500
04/04/2011,84.260002,84.93,84.07,84.870003,67.826241,13096100
04/05/2011,84.68,85.940002,84.559998,85.419998,68.265785,17122600
04/06/2011,85.730003,85.889999,84.959999,85.18,68.073952,13339700
04/07/2011,85.160004,85.790001,84.910004,85.760002,68.537491,16006700
04/08/2011,86,86.220001,85.360001,85.949997,68.689308,15943200
04/11/2011,85.949997,86.150002,84.779999,85.160004,68.057999,13026500
